141 0.49609 -0.00124471 -0.00501739 0.35 -0.00353844 0.35 0.348721
142 0.499583 -0.0012623 -0.00505271 0.35 -0.00353842 0.35 0.348721
143 0.503077 -0.00128001 -0.00508803 0.35 -0.0035384 0.35 0.348721
144 0.50657 -0.00129785 -0.00512335 0.35 -0.00353838 0.35 0.348721
145 0.510064 -0.00131581 -0.00515867 0.35 -0.00353836 0.35 0.348721
146 0.513558 -0.00133389 -0.00519399 0.35 -0.00353834 0.35 0.348721
147 0.517051 -0.0013521 -0.00522931 0.35 -0.00353832 0.35 0.348721
148 0.520545 -0.00137043 -0.00526462 0.35 -0.0035383 0.35 0.348721
149 0.524038 -0.00138889 -0.00529994 0.35 -0.00353828 0.35 0.348721
150 0.527532 -0.00140746 -0.00533526 0.35 -0.00353826 0.35 0.348721
151 0.531025 -0.00142616 -0.00537058 0.35 -0.00353824 0.35 0.348721
152 0.534519 -0.00144499 -0.0054059 0.35 -0.00353822 0.35 0.348722
153 0.538012 -0.00146394 -0.00544121 0.35 -0.0035382 0.35 0.348722
154 0.541506 -0.00148301 -0.00547653 0.35 -0.00353818 0.35 0.348722
155 0.545 -0.0015022 -0.00551185 0.35 -0.00353816 0.35 0.348722
156 0.548493 -0.00152152 -0.00554716 0.35 -0.00353814 0.35 0.348722
157 0.551987 -0.00154096 -0.00558248 0.35 -0.00353812 0.35 0.348722
158 0.55548 -0.00156052 -0.0056178 0.35 -0.0035381 0.35 0.348722
159 0.558974 -0.00158021 -0.00565311 0.35 -0.00353808 0.35 0.348722
160 0.562467 -0.00160002 -0.00568843 0.35 -0.00353806 0.35 0.348722
161 0.565961 -0.00161996 -0.00572374 0.35 -0.00353804 0.35 0.348722
162 0.569454 -0.00164002 -0.00575906 0.35 -0.00353802 0.35 0.348722
163 0.572948 -0.0016602 -0.00579438 0.35 -0.003538 0.35 0.348722
164 0.576442 -0.0016805 -0.00582969 0.35 -0.00353798 0.35 0.348722
165 0.579935 -0.00170093 -0.00586501 0.35 -0.00353796 0.35 0.348722
166 0.583429 -0.00172148 -0.00590032 0.35 -0.00353794 0.35 0.348722
167 0.586922 -0.00174216 -0.00593563 0.35 -0.00353792 0.35 0.348722
168 0.590416 -0.00176296 -0.00597095 0.35 -0.0035379 0.35 0.348722
169 0.593909 -0.00178388 -0.00600626 0.35 -0.00353788 0.35 0.348722
170 0.597403 -0.00180492 -0.00604158 0.35 -0.00353786 0.35 0.348722
171 0.600896 -0.00182609 -0.00607689 0.35 -0.00353784 0.35 0.348722
172 0.60439 -0.00184738 -0.0061122 0.35 -0.00353782 0.35 0.348722
173 0.607883 -0.0018688 -0.00614752 0.35 -0.0035378 0.35 0.348722
174 0.611377 -0.00189034 -0.00618283 0.35 -0.00353778 0.35 0.348722
175 0.614871 -0.001912 -0.00621814 0.35 -0.00353776 0.35 0.348722
176 0.618364 -0.00193378 -0.00625346 0.35 -0.00353774 0.35 0.348722
177 0.621858 -0.00195569 -0.00628877 0.35 -0.00353772 0.35 0.348722
178 0.625351 -0.00197772 -0.00632408 0.35 -0.0035377 0.35 0.348722
179 0.628845 -0.00199988 -0.00635939 0.35 -0.00353768 0.35 0.348722
180 0.632338 -0.00202216 -0.00639471 0.35 -0.00353766 0.35 0.348722
181 0.635832 -0.00204456 -0.00643002 0.35 -0.00353764 0.35 0.348722
